ID_RBD,DV_RBD,DS_NOM_ESTABLE,DS_REGION_ESTABLE,DS_PROVINCIA_ESTABLE,DS_COMUNA_ESTABLE,DS_TIPO_DEPENDENCIA,DS_RURALIDAD, PRIMERA_PRIORIDAD , SEGUNDA_PRIORIDAD , TERCERA_PRIORIDAD ,NO_PRIORIZADO_EN_VULNERABILIDAD ,SIN_INFORMACION ,TOTAL_MATRICULA_BASICA_2021,IVE_SINAE_BASICA
8264,3,ESCUELA RURAL ADELA GARCIA GARCIA,Región de Los Lagos,Chiloé,Quellón,Corporación Municipal,Rural,99,7,8,12,,126,90
8265,1,ESCUELA RURAL COCAUQUE,Región de Los Lagos,Chiloé,Quellón,Corporación Municipal,Rural,4,2,,,,6,100
8267,8,ESCUELA RURAL HUELPUN,Región de Los Lagos,Chiloé,Quellón,Corporación Municipal,Rural,6,,,,,6,100
8268,6,ESCUELA RURAL OQUELDAN,Región de Los Lagos,Chiloé,Quellón,Corporación Municipal,Rural,20,4,1,1,,26,96
8269,4,ESCUELA RURAL LASTENIA OYARZUN ANDRADE,Región de Los Lagos,Chiloé,Quellón,Corporación Municipal,Rural,20,3,1,1,,25,96
8271,6,ESCUELA RURAL PUNTA PAULA,Región de Los Lagos,Chiloé,Quellón,Corporación Municipal,Rural,2,,,,,2,100
8274,0,ESCUELA RURAL CANDELARIA,Región de Los Lagos,Chiloé,Quellón,Corporación Municipal,Rural,9,2,3,3,,17,82
8275,9,ESCUELA RURAL TRINCAO,Región de Los Lagos,Chiloé,Quellón,Corporación Municipal,Rural,12,1,1,,,14,100
8276,7,ESCUELA RURAL PIEDRA BLANCA,Región de Los Lagos,Chiloé,Quellón,Corporación Municipal,Rural,7,,1,,,8,100
8277,5,ESCUELA RURAL SAN JUAN,Región de Los Lagos,Chiloé,Quellón,Corporación Municipal,Rural,,,1,,,1,100
8278,3,ESCUELA RURAL YELCHO,Región de Los Lagos,Chiloé,Quellón,Corporación Municipal,Rural,9,,,,,9,100
8281,3,ESCUELA RURAL CHAIGUAO,Región de Los Lagos,Chiloé,Quellón,Corporación Municipal,Rural,6,,,,,6,100
8284,8,ESCUELA RURAL COINCO,Región de Los Lagos,Chiloé,Quellón,Corporación Municipal,Rural,53,3,3,7,,66,89
8285,6,ESCUELA RURAL AGUA FRESCA,Región de Los Lagos,Chiloé,Quellón,Corporación Municipal,Rural,2,,1,,,3,100
8286,4,ESCUELA RURAL SAN ANTONIO,Región de Los Lagos,Chiloé,Quellón,Corporación Municipal,Rural,9,1,,,,10,100
8287,2,ESCUELA RURAL AUCHAC,Región de Los Lagos,Chiloé,Quellón,Corporación Municipal,Rural,20,2,,1,,23,96
8288,0,ESCUELA RURAL YALDAD,Región de Los Lagos,Chiloé,Quellón,Corporación Municipal,Rural,42,1,2,,,45,100
8289,9,ESCUELA RURAL ARTISTICA ALUMNO MARCELO GUENTEO SOLIS,Región de Los Lagos,Chiloé,Quellón,Corporación Municipal,Rural,161,2,13,13,,189,93
8290,2,ESCUELA RURAL KUME RUKA WEKETRUMAO,Región de Los Lagos,Chiloé,Quellón,Corporación Municipal,Rural,37,1,1,2,,41,95
8293,7,ESCUELA RURAL NAYAHUE,Región de Los Lagos,Palena,Chaitén,Municipal DAEM,Rural,2,,,1,,3,67
8294,5,ESCUELA RURAL AUTENI,Región de Los Lagos,Palena,Chaitén,Municipal DAEM,Rural,3,,,,,3,100
8295,3,ESCUELA RURAL CHUIT,Región de Los Lagos,Palena,Chaitén,Municipal DAEM,Rural,13,1,,1,,15,93
8296,1,ESCUELA RURAL NUEVA ESPERANZA,Región de Los Lagos,Palena,Chaitén,Municipal DAEM,Rural,5,,,2,,7,71
8299,6,ESCUELA RURAL CASA DE PESCA,Región de Los Lagos,Palena,Chaitén,Municipal DAEM,Rural,11,,,,,11,100
8300,3,ESCUELA RURAL LOYOLA,Región de Los Lagos,Palena,Chaitén,Municipal DAEM,Rural,8,,,,,8,100
8301,1,ESCUELA RURAL BUILL,Región de Los Lagos,Palena,Chaitén,Municipal DAEM,Rural,25,3,2,2,,32,94
8303,8,ESCUELA RURAL CHUMELDEN,Región de Los Lagos,Palena,Chaitén,Municipal DAEM,Rural,7,,,,,7,100
8304,6,ESCUELA RURAL RIO AMARILLO,Región de Los Lagos,Palena,Chaitén,Municipal DAEM,Rural,4,,,,,4,100
8305,4,ESCUELA RURAL CHANA,Región de Los Lagos,Palena,Chaitén,Municipal DAEM,Rural,6,,,,,6,100
8306,2,ESCUELA RURAL VALLE EL FRIO,Región de Los Lagos,Palena,Chaitén,Municipal DAEM,Rural,10,,2,2,,14,86
8307,0,ESCUELA RURAL HUEQUE,Región de Los Lagos,Palena,Chaitén,Municipal DAEM,Rural,8,,2,6,,16,63
8308,9,ESCUELA RURAL POYO,Región de Los Lagos,Palena,Chaitén,Municipal DAEM,Rural,6,,,2,,8,75
8309,7,LICEO PENINSULAR AYACARA,Región de Los Lagos,Palena,Chaitén,Municipal DAEM,Rural,53,7,10,5,,75,93
8310,0,COLEGIO MAURICIO HITCHCOCK,Región de Los Lagos,Palena,Hualaihué,Municipal DAEM,Rural,127,3,3,18,,151,88
8311,9,ESCUELA RURAL AULEN,Región de Los Lagos,Palena,Hualaihué,Municipal DAEM,Rural,64,2,3,3,,72,96
8312,7,ESCUELA RURAL PICHICOLO,Región de Los Lagos,Palena,Hualaihué,Municipal DAEM,Rural,20,,1,1,,22,95
8313,5,ESCUELA RURAL CATARATAS DEL ALERCE,Región de Los Lagos,Palena,Hualaihué,Municipal DAEM,Rural,53,1,2,4,,60,93
8314,3,ESCUELA RURAL CANDELARIA,Región de Los Lagos,Palena,Hualaihué,Municipal DAEM,Rural,6,1,,,,7,100
8315,1,ESCUELA RURAL SAN PEDRO,Región de Los Lagos,Palena,Hualaihué,Municipal DAEM,Rural,4,,,,,4,100
8317,8,ESCUELA RURAL LA POZA CONTAO,Región de Los Lagos,Palena,Hualaihué,Municipal DAEM,Rural,3,,,,,3,100
8318,6,ESCUELA RURAL QUILDACO BAJO,Región de Los Lagos,Palena,Hualaihué,Municipal DAEM,Rural,7,1,,,,8,100
8319,4,ESCUELA RURAL VALLE HERMOSO,Región de Los Lagos,Palena,Hualaihué,Municipal DAEM,Rural,2,,,,,2,100
8320,8,ESCUELA RURAL MANIHUEICO,Región de Los Lagos,Palena,Hualaihué,Municipal DAEM,Rural,3,1,2,,,6,100
8321,6,ESCUELA RURAL CALETA EL MANZANO,Región de Los Lagos,Palena,Hualaihué,Municipal DAEM,Rural,61,2,,6,,69,91
8322,4,ESCUELA RURAL HUINAY,Región de Los Lagos,Palena,Hualaihué,Municipal DAEM,Rural,,,,1,,1,0
8323,2,ESCUELA RURAL N.745 SEMILLERO,Región de Los Lagos,Palena,Hualaihué,Municipal DAEM,Rural,66,2,3,5,,76,93
8324,0,ESCUELA RURAL QUETEN,Región de Los Lagos,Palena,Hualaihué,Municipal DAEM,Rural,2,,,2,,4,50
8325,9,ESCUELA ANTUPIREN,Región de Los Lagos,Palena,Hualaihué,Municipal DAEM,Rural,254,11,9,23,9,306,90
8326,7,ESCUELA RURAL SAN FRANCISCO,Región de Los Lagos,Palena,Hualaihué,Municipal DAEM,Rural,5,,,1,,6,83
8327,5,ESCUELA RURAL QUIACA,Región de Los Lagos,Palena,Hualaihué,Municipal DAEM,Rural,1,,,,,1,100
8328,3,ESCUELA RURAL JUAN FRANCISCO MALDONADO BARRÍA,Región de Los Lagos,Palena,Hualaihué,Municipal DAEM,Rural,1,,,,,1,100
8329,1,ESCUELA RURAL CORDILLERA NEVADA,Región de Los Lagos,Palena,Hualaihué,Municipal DAEM,Rural,34,,1,3,,38,92
8331,3,LICEO BICENTENARIO FUTALEUFU,Región de Los Lagos,Palena,Futaleufú,Municipal DAEM,Rural,155,9,13,53,3,233,76
8334,8,ESCUELA RURAL EL ESPOLON,Región de Los Lagos,Palena,Futaleufú,Municipal DAEM,Rural,14,2,,,,16,100
8335,6,ESCUELA RURAL RIO AZUL,Región de Los Lagos,Palena,Futaleufú,Municipal DAEM,Rural,6,,,,,6,100
8336,4,ESCUELA RURAL EL LIMITE,Región de Los Lagos,Palena,Futaleufú,Municipal DAEM,Rural,30,2,1,10,,43,77
8337,2,ESCUELA RURAL LAS ESCALAS,Región de Los Lagos,Palena,Futaleufú,Municipal DAEM,Rural,10,1,,5,,16,69
8338,0,ESCUELA RURAL LONCONAO,Región de Los Lagos,Palena,Futaleufú,Municipal DAEM,Rural,11,,,1,,12,92
8339,9,ESCUELA ROBERTO WHITE GESELL,Región de Los Lagos,Palena,Palena,Municipal DAEM,Rural,93,3,6,36,,138,74
8340,2,ESCUELA RURAL RIO MALITO,Región de Los Lagos,Palena,Palena,Municipal DAEM,Rural,3,,1,4,,8,50
8341,0,ESCUELA RURAL FRONTERIZA,Región de Los Lagos,Palena,Palena,Municipal DAEM,Rural,12,,,1,,13,92
8342,9,ESCUELA RURAL PUERTO RAMIREZ,Región de Los Lagos,Palena,Palena,Municipal DAEM,Rural,3,,1,,,4,100
8344,5,ESCUELA RURAL LA CASCADA,Región de Los Lagos,Palena,Palena,Municipal DAEM,Rural,4,,,,,4,100
8345,3,LICEO JOSEFINA AGUIRRE MONTENEGRO,Región de Aysén del Gral. Carlos Ibáñez del Campo,Coyhaique,Coyhaique,Municipal DAEM,Urbano,30,,,,,30,100
8346,1,ESCUELA VICTOR DOMINGO SILVA,Región de Aysén del Gral. Carlos Ibáñez del Campo,Coyhaique,Coyhaique,Municipal DAEM,Urbano,166,4,6,13,2,191,92
8348,8,ESCUELA BAQUEDANO,Región de Aysén del Gral. Carlos Ibáñez del Campo,Coyhaique,Coyhaique,Municipal DAEM,Urbano,284,3,25,21,,333,94
8349,6,ESCUELA PEDRO QUINTANA MANSILLA,Región de Aysén del Gral. Carlos Ibáñez del Campo,Coyhaique,Coyhaique,Municipal DAEM,Urbano,397,22,54,113,14,600,79
8352,6,LICEO REPUBLICA ARGENTINA,Región de Aysén del Gral. Carlos Ibáñez del Campo,Coyhaique,Coyhaique,Municipal DAEM,Urbano,143,,7,6,,156,96
8353,4,ESCUELA NIEVES DEL SUR,Región de Aysén del Gral. Carlos Ibáñez del Campo,Coyhaique,Coyhaique,Municipal DAEM,Urbano,136,3,12,17,,168,90
8354,2,ESCUELA RURAL PABLO CEA VASQUEZ,Región de Aysén del Gral. Carlos Ibáñez del Campo,Coyhaique,Coyhaique,Municipal DAEM,Rural,15,,,,,15,100
8355,0,ESCUELA RURAL PABLO NERUDA,Región de Aysén del Gral. Carlos Ibáñez del Campo,Coyhaique,Coyhaique,Municipal DAEM,Rural,39,,2,3,,44,93
8356,9,ESCUELA RURAL CON INTERNADO RIO BLANCO,Región de Aysén del Gral. Carlos Ibáñez del Campo,Coyhaique,Coyhaique,Municipal DAEM,Rural,45,3,1,5,,54,91
8357,7,ESCUELA RURAL VALLE SIMPSON,Región de Aysén del Gral. Carlos Ibáñez del Campo,Coyhaique,Coyhaique,Municipal DAEM,Rural,72,4,4,10,,90,89
8358,5,ESCUELA JOSE ANTOLIN SILVA ORMENO,Región de Aysén del Gral. Carlos Ibáñez del Campo,Coyhaique,Coyhaique,Municipal DAEM,Rural,44,1,3,10,1,59,81
8361,5,ESCUELA RURAL VALLE DE LA LUNA,Región de Aysén del Gral. Carlos Ibáñez del Campo,Coyhaique,Coyhaique,Municipal DAEM,Rural,35,5,2,4,,46,91
8362,3,ESCUELA RURAL ARROYO EL GATO,Región de Aysén del Gral. Carlos Ibáñez del Campo,Coyhaique,Coyhaique,Municipal DAEM,Rural,11,1,,,2,14,86
8365,8,LICEO SAN FELIPE BENICIO DE COYHAIQUE,Región de Aysén del Gral. Carlos Ibáñez del Campo,Coyhaique,Coyhaique,Particular Subvencionado,Urbano,183,7,35,132,3,360,63
8366,6,COLEGIO LYON COLLEGE,Región de Aysén del Gral. Carlos Ibáñez del Campo,Coyhaique,Coyhaique,Particular Subvencionado,Urbano,134,1,9,17,3,164,88
8367,4,COLEGIO MATER DEI DE COYHAIQUE,Región de Aysén del Gral. Carlos Ibáñez del Campo,Coyhaique,Coyhaique,Particular Subvencionado,Urbano,268,15,81,270,,634,57
8368,2,ESCUELA PARTICULAR SAN JOSE OBRERO,Región de Aysén del Gral. Carlos Ibáñez del Campo,Coyhaique,Coyhaique,Particular Subvencionado,Urbano,285,5,36,69,3,398,82
8370,4,ESCUELA MUNICIPAL VILLA AMENGUAL,Región de Aysén del Gral. Carlos Ibáñez del Campo,Coyhaique,Lago Verde,Municipal DAEM,Rural,12,,1,1,,14,93
8371,2,ESC.CON INTERNADO JOSE MIGUEL CARRERA,Región de Aysén del Gral. Carlos Ibáñez del Campo,Coyhaique,Lago Verde,Municipal DAEM,Rural,34,1,2,2,,39,95
8372,0,ESCUELA RURAL CON INTERNADO LA TAPERA,Región de Aysén del Gral. Carlos Ibáñez del Campo,Coyhaique,Lago Verde,Municipal DAEM,Rural,18,2,2,2,,24,92
8373,9,ESCUELA RURAL SOBERANIA RIO CISNES,Región de Aysén del Gral. Carlos Ibáñez del Campo,Coyhaique,Lago Verde,Municipal DAEM,Rural,1,,,,,1,100
8375,5,LICEO POLITECNICO DE AYSEN,Región de Aysén del Gral. Carlos Ibáñez del Campo,Aysén,Aysén,Municipal DAEM,Urbano,95,5,2,4,,106,96
8376,3,ESCUELA BASICA MUNICIPAL POETISA GABRIELA MISTRAL,Región de Aysén del Gral. Carlos Ibáñez del Campo,Aysén,Aysén,Municipal DAEM,Urbano,254,11,14,25,3,307,91
8377,1,ESCUELA AYSEN,Región de Aysén del Gral. Carlos Ibáñez del Campo,Aysén,Aysén,Municipal DAEM,Urbano,141,1,8,19,,169,89
8379,8,ESCUELA PEDRO AGUIRRE CERDA,Región de Aysén del Gral. Carlos Ibáñez del Campo,Aysén,Aysén,Municipal DAEM,Rural,49,1,3,5,,58,91
8380,1,LICEO MANIHUALES,Región de Aysén del Gral. Carlos Ibáñez del Campo,Aysén,Aysén,Municipal DAEM,Urbano,229,1,11,11,,252,96
8382,8,ESCUELA CARLOS CONDELL,Región de Aysén del Gral. Carlos Ibáñez del Campo,Aysén,Aysén,Municipal DAEM,Rural,44,3,,7,,54,87
8384,4,ESCUELA ALMIRANTE SIMPSON,Región de Aysén del Gral. Carlos Ibáñez del Campo,Aysén,Aysén,Municipal DAEM,Urbano,116,,6,14,,136,90
8388,7,ESCUELA GUIDO GOMEZ MUNOZ,Región de Aysén del Gral. Carlos Ibáñez del Campo,Aysén,Cisnes,Municipal DAEM,Urbano,275,8,30,63,3,379,83
8389,5,ESCUELA AMANDA LABARCA HUBERSTONE,Región de Aysén del Gral. Carlos Ibáñez del Campo,Aysén,Cisnes,Municipal DAEM,Rural,18,1,,8,,27,70
8390,9,ESCUELA HAMBURGO,Región de Aysén del Gral. Carlos Ibáñez del Campo,Aysén,Cisnes,Municipal DAEM,Rural,62,4,5,8,,79,90
8391,7,ESCUELA EUSEBIO IBAR SCHEPELER,Región de Aysén del Gral. Carlos Ibáñez del Campo,Aysén,Cisnes,Municipal DAEM,Rural,166,4,9,20,3,202,89
8392,5,LICEO MELINKA,Región de Aysén del Gral. Carlos Ibáñez del Campo,Aysén,Guaitecas,Municipal DAEM,Rural,143,10,3,28,,184,85
8393,3,ESCUELA DE REPOLLAL,Región de Aysén del Gral. Carlos Ibáñez del Campo,Aysén,Guaitecas,Municipal DAEM,Rural,11,,,5,,16,69
8394,1,LICEO BICENTENARIO LUISA RABANAL PALMA,Región de Aysén del Gral. Carlos Ibáñez del Campo,General Carrera,Chile Chico,Municipal DAEM,Rural,132,4,9,30,1,176,82
8397,6,ESCUELA TULIO BURGOS RIVERA,Región de Aysén del Gral. Carlos Ibáñez del Campo,General Carrera,Chile Chico,Municipal DAEM,Rural,11,1,3,2,,17,88
8398,4,ESC. LIBERTADOR BERNARDO O´HIGGINS RIQUELME,Región de Aysén del Gral. Carlos Ibáñez del Campo,General Carrera,Chile Chico,Municipal DAEM,Rural,34,,3,3,,40,93
8399,2,ESCUELA DE PUERTO BERTRAND,Región de Aysén del Gral. Carlos Ibáñez del Campo,General Carrera,Chile Chico,Municipal DAEM,Rural,15,,2,,,17,100
8401,8,ESCUELA GABRIELA MISTRAL,Región de Aysén del Gral. Carlos Ibáñez del Campo,General Carrera,Río Ibáñez,Municipal DAEM,Rural,35,4,2,5,1,47,87
8403,4,LICEO BICENTENARIO RURAL CERRO CASTILLO,Región de Aysén del Gral. Carlos Ibáñez del Campo,General Carrera,Río Ibáñez,Municipal DAEM,Rural,50,4,2,2,,58,97
8404,2,ESCUELA AONIKENK,Región de Aysén del Gral. Carlos Ibáñez del Campo,General Carrera,Río Ibáñez,Municipal DAEM,Rural,87,2,2,20,,111,82
8405,0,ESCUELA RURAL CARRETERA AUSTRAL,Región de Aysén del Gral. Carlos Ibáñez del Campo,General Carrera,Río Ibáñez,Municipal DAEM,Rural,27,3,,5,,35,86
8407,7,ESCUELA MARIA ANTONIETA PARRA MONSALVE,Región de Aysén del Gral. Carlos Ibáñez del Campo,General Carrera,Río Ibáñez,Municipal DAEM,Rural,6,,,,,6,100
8408,5,ESC. BASICA HERNAN MERINO CORREA,Región de Aysén del Gral. Carlos Ibáñez del Campo,Capitán Prat,Cochrane,Municipal DAEM,Rural,199,15,19,70,1,304,77
8409,3,LICEO PIONEROS DEL SUR,Región de Aysén del Gral. Carlos Ibáñez del Campo,Capitán Prat,O’Higgins,Municipal DAEM,Rural,59,3,9,16,,87,82
8410,7,ESCUELA MUNICIPAL CDTE LUIS BRAVO BRAVO,Región de Aysén del Gral. Carlos Ibáñez del Campo,Capitán Prat,Tortel,Municipal DAEM,Rural,57,1,8,9,,75,88
8412,3,ESCUELA LIB. BERNARDO O´HIGGINS R.,Región de Magallanes y de la Antártica Chilena,Última Esperanza,Natales,Corporación Municipal,Urbano,331,11,52,87,2,483,82
8413,1,ESCUELA CORONEL SANTIAGO BUERAS,Región de Magallanes y de la Antártica Chilena,Última Esperanza,Natales,Corporación Municipal,Urbano,212,6,19,27,4,268,88
8415,8,ESCUELA CAPITAN JUAN LADRILLERO,Región de Magallanes y de la Antártica Chilena,Última Esperanza,Natales,Corporación Municipal,Urbano,346,8,35,64,17,470,83
8417,4,ESCUELA BAUDILIA AVENDANO DE YOUSSUF,Región de Magallanes y de la Antártica Chilena,Última Esperanza,Natales,Corporación Municipal,Urbano,146,5,16,16,3,186,90
8419,0,ESC. PROF. MIGUEL S. MONTECINOS C.,Región de Magallanes y de la Antártica Chilena,Última Esperanza,Natales,Corporación Municipal,Rural,5,2,,5,,12,58
8420,4,ESC. DE CONCENTRACION FRONTERIZA DOROTEA,Región de Magallanes y de la Antártica Chilena,Última Esperanza,Natales,Corporación Municipal,Rural,7,,,,,7,100
8421,2,LICEO SALESIANO MONSEÑOR FAGNANO,Región de Magallanes y de la Antártica Chilena,Última Esperanza,Natales,Particular Subvencionado,Urbano,414,12,60,143,2,631,77
8422,0,LICEO BICENTENARIO MARIA MAZZARELLO,Región de Magallanes y de la Antártica Chilena,Última Esperanza,Natales,Particular Subvencionado,Urbano,177,6,32,70,5,290,74
8423,9,ESC.HOGAR MUN.FRONTERIZA RAMON SERRANO M,Región de Magallanes y de la Antártica Chilena,Última Esperanza,Torres del Paine,Municipal DAEM,Rural,14,1,,8,2,25,60
8424,7,INSTITUTO SUPERIOR DE COMERCIO LICEO BICENTENARIO,Región de Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,Corporación Municipal,Urbano,44,3,7,8,1,63,86
8433,6,ESCUELA LIBERTADOR CAP GRAL BDO OHIGGINS,Región de Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,Corporación Municipal,Urbano,254,9,29,48,16,356,82
8434,4,ESCUELA ESPANA,Región de Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,Corporación Municipal,Urbano,192,5,38,70,6,311,76
8435,2,ESCUELA DIECIOCHO DE SEPTIEMBRE,Región de Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,Corporación Municipal,Urbano,250,8,20,29,19,326,85
8436,0,ESCUELA PORTUGAL,Región de Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,Corporación Municipal,Urbano,193,10,21,28,14,266,84
8437,9,ESC. CAPITAN ARTURO PRAT CHACON,Región de Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,Corporación Municipal,Urbano,96,2,10,20,2,130,83
8438,7,ESCUELA REPUBLICA DE CROACIA,Región de Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,Corporación Municipal,Urbano,308,21,41,86,5,461,80
8439,5,ESCUELA JUAN WILLIAMS,Región de Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,Corporación Municipal,Urbano,348,15,50,84,8,505,82
8441,7,ESCUELA HERNANDO DE MAGALLANES,Región de Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,Corporación Municipal,Urbano,381,13,28,39,7,468,90
8442,5,ESCUELA PEDRO PABLO LEMAITRE,Región de Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,Corporación Municipal,Urbano,388,14,60,122,12,596,78
8444,1,ESCUELA PATAGONIA,Región de Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,Corporación Municipal,Urbano,345,9,46,69,18,487,82
8448,4,ESCUELA PEDRO SARMIENTO DE GAMBOA,Región de Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,Corporación Municipal,Urbano,118,4,9,22,1,154,85
8449,2,ESCUELA ELBA OJEDA GOMEZ,Región de Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,Corporación Municipal,Urbano,141,7,27,27,,202,87
8450,6,ESCUELA DELLAMIRA REBECA AGUILAR,Región de Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,Corporación Municipal,Urbano,50,,7,9,,66,86
8452,2,ESCUELA DE PUERTO HARRIS,Región de Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,Corporación Municipal,Rural,11,5,3,23,,42,45
8454,9,INSTITUTO DON BOSCO,Región de Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,Particular Subvencionado,Urbano,451,9,68,131,4,663,80
8455,7,LICEO MARIA AUXILIADORA,Región de Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,Particular Subvencionado,Urbano,317,8,86,222,1,634,65
8457,3,INSTITUTO SAGRADA FAMILIA,Región de Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,Particular Subvencionado,Urbano,269,21,41,61,,392,84
8458,1,ESCUELA PARTICULAR LA MILAGROSA,Región de Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,Particular Subvencionado,Urbano,629,19,88,103,,839,88
8467,0,BERNARDO DE BRUYNE,Región de Magallanes y de la Antártica Chilena,Magallanes,Río Verde,Municipal DAEM,Rural,7,,,5,1,13,54
8468,9,ESCUELA DIEGO PORTALES,Región de Magallanes y de la Antártica Chilena,Magallanes,Laguna Blanca,Municipal DAEM,Rural,23,1,3,3,1,31,87
8470,0,ESCUELA PUNTA DELGADA,Región de Magallanes y de la Antártica Chilena,Magallanes,San Gregorio,Municipal DAEM,Rural,22,2,2,10,,36,72
8475,1,ESCUELA LIBERTADOR BDO. O´HIGGINS R.,Región de Magallanes y de la Antártica Chilena,Tierra del Fuego,Porvenir,Municipal DAEM,Urbano,330,22,34,115,7,508,76
8479,4,ESCUELA CERRO SOMBRERO,Región de Magallanes y de la Antártica Chilena,Tierra del Fuego,Primavera,Municipal DAEM,Rural,31,4,7,12,2,56,75
8482,4,ESCUELA IGNACIO CARRERA PINTO,Región de Magallanes y de la Antártica Chilena,Tierra del Fuego,Timaukel,Municipal DAEM,Rural,11,,,5,,16,69
8483,2,LICEO BICENTENARIO DONALD MC-INTYRE GRIFFITHS,Región de Magallanes y de la Antártica Chilena,Antártica Chilena,Cabo de Hornos (Ex - Navarino),Municipal DAEM,Urbano,121,11,27,128,3,290,55
8484,0,ESCUELA PUERTO TORO,Región de Magallanes y de la Antártica Chilena,Antártica Chilena,Cabo de Hornos (Ex - Navarino),Municipal DAEM,Rural,3,,,2,,5,60
8485,9,LICEO INSTITUTO NACIONAL,Región Metropolitana de Santiago,Santiago,Santiago,Municipal DAEM,Urbano,592,20,93,328,29,1.062,66
8487,5,LICEO JAVIERA CARRERA,Región Metropolitana de Santiago,Santiago,Santiago,Municipal DAEM,Urbano,390,36,55,193,11,685,70
8488,3,LICEO N° 4 BICENTENARIO ISAURA DINATOR,Región Metropolitana de Santiago,Santiago,Santiago,Municipal DAEM,Urbano,12,1,1,1,3,18,78
8489,1,LICEO BICENTENARIO TERESA PRATS,Región Metropolitana de Santiago,Santiago,Santiago,Municipal DAEM,Urbano,24,2,2,7,8,43,65
8490,5,LICEO NRO 2 MIGUEL LUIS AMUNATEGUI,Región Metropolitana de Santiago,Santiago,Santiago,Municipal DAEM,Urbano,71,1,10,29,27,138,59
8491,3,LICEO DE APLICACION RECTOR JORGE E SCHNE,Región Metropolitana de Santiago,Santiago,Santiago,Municipal DAEM,Urbano,125,4,14,45,5,193,74
8492,1,LICEO MANUEL BARROS BORGONO,Región Metropolitana de Santiago,Santiago,Santiago,Municipal DAEM,Urbano,63,3,7,17,5,95,77
8497,2,LICEO GABRIELA MISTRAL,Región Metropolitana de Santiago,Santiago,Independencia,Municipal DAEM,Urbano,419,51,50,132,117,769,68
8498,0,LICEO DARIO SALAS,Región Metropolitana de Santiago,Santiago,Santiago,Municipal DAEM,Urbano,481,54,75,298,217,1.125,54
8499,9,INTERNADO NACIONAL BARROS ARANA,Región Metropolitana de Santiago,Santiago,Santiago,Municipal DAEM,Urbano,110,4,12,23,4,153,82
8501,4,LICEO POLITEC. PDTE. GABRIEL GONZALEZ VIDELA,Región Metropolitana de Santiago,Santiago,Santiago,Municipal DAEM,Urbano,24,2,4,7,23,60,50
8503,0,INST.SUP.DE COMERCIO EDUARDO FREI M.,Región Metropolitana de Santiago,Santiago,Santiago,Municipal DAEM,Urbano,95,10,22,29,10,166,77
8511,1,LICEO EXPERIMENTAL ARTISTICO B-65,Región Metropolitana de Santiago,Santiago,Maipú,Administración Delegada (C. P. 3166),Urbano,225,6,39,76,3,349,77
8513,8,ESC. BAS. REPUBLICA ORIENTAL DE URUGUAY,Región Metropolitana de Santiago,Santiago,Santiago,Municipal DAEM,Urbano,303,19,49,131,34,536,69
8514,6,LICEO MULTIGENERO DOCTORA ELOISA DIAZ INZUNZA,Región Metropolitana de Santiago,Santiago,Independencia,Municipal DAEM,Urbano,362,11,52,130,49,604,70
8515,4,ESCUELA BASICA CORNELIA OLIVARES,Región Metropolitana de Santiago,Santiago,Independencia,Municipal DAEM,Urbano,153,7,25,56,27,268,69
8518,9,LICEO ESTACION CENTRAL,Región Metropolitana de Santiago,Santiago,Estación Central,Municipal DAEM,Urbano,207,18,37,66,31,359,73
8519,7,ESCUELA BASICA PEDRO AGUIRRE CERDA,Región Metropolitana de Santiago,Santiago,Cerrillos,Municipal DAEM,Urbano,172,16,7,20,13,228,86
8520,0,ESCUELA BASICA PROVINCIA DE CHILOE,Región Metropolitana de Santiago,Santiago,Santiago,Municipal DAEM,Urbano,326,12,46,73,18,475,81
8521,9,ESCUELA CARLOS CONDELL DE LA HAZA,Región Metropolitana de Santiago,Santiago,Estación Central,Municipal DAEM,Urbano,504,27,83,155,24,793,77
8522,7,ESCUELA BASICA REPUBLICA DE COLOMBIA,Región Metropolitana de Santiago,Santiago,Santiago,Municipal DAEM,Urbano,426,27,28,79,38,598,80
8523,5,ESCUELA BASICA REPUBLICA DE PANAMA,Región Metropolitana de Santiago,Santiago,Santiago,Municipal DAEM,Urbano,185,15,23,67,43,333,67
